,IP,Date,Time,Time_zone,Request_method,Path,Protocol,Response_code,Response_size,Referrer,User_Agent,dotfile_access,bad_user_agent,no_referrer,suspicious_path,is_bot,ua_browser,ua_os,ua_is_mobile,ua_is_pc
3095,34.22.146.211,13/May/2025,01:07:16,0000,GET,/,HTTP/1.1,200,396,,python-requests/2.32.3,0,1,1,0,1,Other,Other,0.0,0.0
3097,78.38.69.109,13/May/2025,01:17:12,0000,GET,/,HTTP/1.1,200,612,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
3098,80.82.77.202,13/May/2025,01:21:51,0000,GET,/,HTTP/1.0,200,612,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36 OPR/62.0.3331.116",0,0,1,0,0,Opera,Linux,0.0,1.0
3099,139.162.84.112,13/May/2025,01:26:18,0000,GET,/,HTTP/1.1,200,396,,Mozilla/5.0 zgrab/0.x,0,0,1,0,0,Other,Other,0.0,0.0
3100,195.178.110.106,13/May/2025,01:26:20,0000,GET,/,HTTP/1.1,200,396,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0,0,1,0,0,Other,Windows,0.0,1.0
3102,176.65.137.136,13/May/2025,01:40:11,0000,POST,/php-cgi/php-cgi.exe?%ADd+cgi.force_redirect%3D0+%ADd+disable_functions%3D%22%22+%ADd+allow_url_include%3D1+%ADd+auto_prepend_file%3Dphp://input,HTTP/1.1,404,134,,python-requests/2.32.3,0,1,1,0,1,Other,Other,0.0,0.0
3106,188.208.58.27,13/May/2025,02:35:54,0000,GET,/,HTTP/1.1,200,612,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
3107,13.57.249.137,13/May/2025,03:04:05,0000,GET,/,HTTP/1.1,200,396,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",0,0,1,0,0,Chrome,Mac OS X,0.0,1.0
3112,198.235.24.130,13/May/2025,03:36:43,0000,GET,/,HTTP/1.1,200,396,,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",0,1,1,0,1,Other,Other,0.0,0.0
3114,104.234.115.190,13/May/2025,03:43:46,0000,GET,/,HTTP/1.0,200,612,,'Mozilla/5.0 (compatible; GenomeCrawlerd/1.0; +https://www.nokia.com/genomecrawler)',0,1,1,0,1,Other,Other,0.0,0.0
3115,104.234.115.190,13/May/2025,03:44:45,0000,GET,/,HTTP/1.1,200,396,,'Mozilla/5.0 (compatible; GenomeCrawlerd/1.0; +https://www.nokia.com/genomecrawler)',0,1,1,0,1,Other,Other,0.0,0.0
3116,196.251.73.140,13/May/2025,03:49:25,0000,GET,/.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-N950F Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36",1,0,1,0,1,Other,Android,1.0,0.0
3117,193.34.212.110,13/May/2025,03:57:26,0000,GET,/,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46",0,0,1,0,0,Edge,Windows,0.0,1.0
3119,193.34.212.89,13/May/2025,04:07:02,0000,GET,/,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46",0,0,1,0,0,Edge,Windows,0.0,1.0
3120,80.82.77.202,13/May/2025,04:09:58,0000,GET,/,HTTP/1.0,200,612,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",0,0,1,0,0,Chrome,Linux,0.0,1.0
3124,185.224.3.231,13/May/2025,04:56:31,0000,POST,/boaform/admin/formLogin,HTTP/1.1,404,134,http://20.255.50.20:80/admin/login.asp,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0,0,0,0,1,1,Firefox,Ubuntu,0.0,1.0
3126,43.153.12.58,13/May/2025,04:59:29,0000,GET,/,HTTP/1.1,200,396,,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1",0,0,1,0,0,Other,iOS,1.0,0.0
3127,180.197.119.207,13/May/2025,05:02:44,0000,GET,/,HTTP/1.0,200,612,,curl/7.88.1,0,1,1,0,1,Other,Other,0.0,0.0
3129,2.38.52.155,13/May/2025,05:11:47,0000,GET,/,HTTP/1.0,200,612,,curl/7.88.1,0,1,1,0,1,Other,Other,0.0,0.0
3133,83.222.191.130,13/May/2025,05:51:20,0000,CONNECT,www.google.com:443,HTTP/1.1,400,166,,,0,1,1,0,1,Other,Other,,
3136,178.161.110.156,13/May/2025,06:03:34,0000,GET,/,HTTP/1.1,200,612,,Hello-World/1.0,0,0,1,0,0,Other,Other,0.0,0.0
3137,192.241.137.43,13/May/2025,06:03:34,0000,GET,/,HTTP/1.1,200,396,20.255.50.20,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:59.0) Gecko/20100101 Firefox/59.0,0,0,0,0,0,Firefox,Windows,0.0,1.0
3138,91.196.152.157,13/May/2025,06:11:50,0000,GET,/,HTTP/1.1,200,612,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0,0,0,1,0,0,Firefox,Ubuntu,0.0,1.0
3139,91.196.152.63,13/May/2025,06:19:33,0000,GET,/favicon.ico,HTTP/1.1,404,162,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0,0,0,1,0,0,Firefox,Ubuntu,0.0,1.0
3146,147.185.132.135,12/May/2025,00:38:49,0000,GET,/,HTTP/1.0,200,612,,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",0,1,1,0,1,Other,Other,0.0,0.0
3147,198.235.24.148,12/May/2025,00:44:05,0000,GET,/,HTTP/1.1,200,396,,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",0,1,1,0,1,Other,Other,0.0,0.0
3149,167.94.138.37,12/May/2025,01:26:04,0000,GET,/,HTTP/1.1,200,396,,Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/),0,1,1,0,1,Other,Other,0.0,0.0
3150,167.94.138.37,12/May/2025,01:26:13,0000,GET,/favicon.ico,HTTP/1.1,404,134,,Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/),0,1,1,0,1,Other,Other,0.0,0.0
3151,167.94.138.37,12/May/2025,01:26:16,0000,PRI,*,HTTP/2.0,400,166,,,0,1,1,0,1,Other,Other,,
3154,20.65.194.29,12/May/2025,02:06:59,0000,GET,/manager/text/list,HTTP/1.1,404,134,,Mozilla/5.0 zgrab/0.x,0,0,1,0,0,Other,Other,0.0,0.0
3156,117.210.220.108,12/May/2025,02:29:18,0000,GET,/,HTTP/1.1,200,612,,Hello-World/1.0,0,0,1,0,0,Other,Other,0.0,0.0
3159,141.98.11.27,12/May/2025,02:56:14,0000,GET,/,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46",0,0,1,0,0,Edge,Windows,0.0,1.0
3160,71.6.232.28,12/May/2025,03:07:50,0000,GET,/,HTTP/1.1,200,396,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
3164,196.251.70.87,12/May/2025,03:52:01,0000,GET,/.env_sample,HTTP/1.1,404,197,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7",1,0,1,0,1,Chrome,Mac OS X,0.0,1.0
3168,65.49.1.28,12/May/2025,04:58:19,0000,GET,/,HTTP/1.1,200,396,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Electron/2.0.18 Safari/537.36",0,0,1,0,0,Other,Linux,0.0,1.0
3169,65.49.1.33,12/May/2025,04:59:37,0000,GET,/webui/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
3170,65.49.1.29,12/May/2025,05:00:54,0000,GET,/favicon.ico,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
3171,65.49.1.37,12/May/2025,05:01:26,0000,GET,/geoserver/web/,HTTP/1.1,404,197,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Electron/2.0.18 Safari/537.36",0,0,1,0,0,Other,Linux,0.0,1.0
3172,165.232.47.118,12/May/2025,05:08:25,0000,GET,/.env,HTTP/1.1,404,134,,Mozilla/5.0; Keydrop.io/1.0(onlyscans.com/about);,1,0,1,0,1,Other,Other,0.0,0.0
3173,165.232.47.118,12/May/2025,05:08:25,0000,GET,/.git/config,HTTP/1.1,404,134,,Mozilla/5.0; Keydrop.io/1.0(onlyscans.com/about);,1,0,1,1,1,Other,Other,0.0,0.0
3175,170.106.140.110,12/May/2025,05:34:54,0000,GET,/,HTTP/1.1,200,396,,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1",0,0,1,0,0,Other,iOS,1.0,0.0
3176,35.203.210.59,12/May/2025,05:40:17,0000,GET,/,HTTP/1.1,200,396,,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",0,1,1,0,1,Other,Other,0.0,0.0
3180,149.100.11.243,12/May/2025,06:33:05,0000,GET,/,HTTP/1.1,200,396,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,1,0,0,Other,Windows,0.0,1.0
3183,122.173.30.2,12/May/2025,07:13:00,0000,GET,/,HTTP/1.1,200,51,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
3194,20.15.162.204,12/May/2025,07:35:02,0000,GET,/hudson,HTTP/1.1,404,134,,Mozilla/5.0 zgrab/0.x,0,0,1,0,0,Other,Other,0.0,0.0
3195,141.98.11.82,12/May/2025,08:03:16,0000,POST,/,HTTP/1.1,405,166,http://20.255.50.20:80/,Mozilla/5.0,0,0,0,0,0,Other,Other,0.0,0.0
3196,119.192.89.243,12/May/2025,08:04:37,0000,GET,/,HTTP/1.0,200,612,,curl/7.88.1,0,1,1,0,1,Other,Other,0.0,0.0
3200,43.166.134.47,12/May/2025,08:19:21,0000,GET,/,HTTP/1.1,200,396,,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1",0,0,1,0,0,Other,iOS,1.0,0.0
3205,122.173.30.2,12/May/2025,09:17:59,0000,GET,/favicon.ico,HTTP/1.1,404,184,http://ai-log-analyser.eastasia.cloudapp.azure.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",0,0,0,0,0,Chrome,Windows,0.0,1.0
3209,34.95.154.160,12/May/2025,09:49:19,0000,OPTIONS,/,HTTP/1.0,405,166,,,0,1,1,0,1,Other,Other,,
3210,79.124.58.198,12/May/2025,09:50:00,0000,GET,/actuator/gateway/routes,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
3211,206.168.34.202,12/May/2025,10:09:41,0000,GET,/,HTTP/1.1,200,396,,Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/),0,1,1,0,1,Other,Other,0.0,0.0
3212,206.168.34.202,12/May/2025,10:09:42,0000,GET,/favicon.ico,HTTP/1.1,404,134,,Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/),0,1,1,0,1,Other,Other,0.0,0.0
3213,206.168.34.202,12/May/2025,10:09:45,0000,PRI,*,HTTP/2.0,400,166,,,0,1,1,0,1,Other,Other,,
3216,78.188.98.28,12/May/2025,10:33:13,0000,GET,/,HTTP/1.0,200,612,,,0,1,1,0,1,Other,Other,,
3217,196.251.80.2,12/May/2025,10:35:34,0000,GET,/.env,HTTP/1.1,404,197,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36 OPR/60.0.3255.70",1,0,1,0,1,Opera,Linux,0.0,1.0
3218,164.52.24.188,12/May/2025,10:43:42,0000,GET,/,HTTP/1.1,200,612,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
3219,164.52.24.188,12/May/2025,10:43:46,0000,GET,/,HTTP/1.1,200,612,,,0,1,1,0,1,Other,Other,,
3220,164.52.24.188,12/May/2025,10:43:49,0000,GET,/v1/models,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
3222,164.52.24.188,12/May/2025,10:43:55,0000,GET,/favicon.ico,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
3224,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.docker-compose/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3225,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.docker/laravel/app/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3226,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.azure,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3227,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.backup,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
3228,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3229,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.cf,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3230,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.ci,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3231,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.circleci,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3232,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.cloudflare,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3233,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.cloud,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3234,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.debug,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3235,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.demo,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3236,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.cloudfront,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3237,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.do,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3238,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.development,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3239,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.dev,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3240,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.docker.dev,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3241,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.docker.prod,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3242,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.example,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3243,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.gitlab,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3244,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.docker/.env,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3245,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.kubernetes,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3246,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.aws,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3247,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.local,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3248,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.bkp,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3249,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.backup.old,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
3250,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.beta,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3251,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.bak,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3252,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.master,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3253,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.private,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3254,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.old,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3255,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.prod,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3256,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.development.local,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3257,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.digitalocean,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3258,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.dist,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3259,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.release,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3260,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.default,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3261,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.travis,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3262,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.envrc,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
3263,31.220.96.115,12/May/2025,10:46:50,0000,GET,/.env.docker,HTTP/1.1,404,564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
